tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
806,2013-06-30 21:53:26,2013-06-30 22:06:52,526,E 33 St & 5 Ave,40.74765947,-73.98490707,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,17565,Customer,,0
890,2013-06-30 21:53:28,2013-06-30 22:08:18,511,E 14 St & Avenue B,40.72938685,-73.97772429,375.0,Mercer St & Bleecker St S,40.72679454,-73.99695094,20616,Subscriber,1983.0,1
1112,2013-06-30 21:53:30,2013-06-30 22:12:02,312,Allen St & Stanton St,40.722055,-73.989111,195.0,Liberty St & Broadway,40.70905623,-74.01043382,19633,Subscriber,1964.0,1
1049,2013-06-30 21:53:40,2013-06-30 22:11:09,334,W 20 St & 7 Ave,40.74238787,-73.99726235,,,,,15381,Subscriber,1976.0,1
670,2013-06-30 21:53:39,2013-06-30 22:04:49,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,16231,Subscriber,1983.0,1
961,2013-06-30 21:53:43,2013-06-30 22:09:44,523,W 38 St & 8 Ave,40.75466591,-73.99138152,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,18365,Subscriber,1970.0,1
861,2013-06-30 21:53:42,2013-06-30 22:08:03,382,University Pl & E 14 St,40.73492695,-73.99200509,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18469,Subscriber,1986.0,1
485,2013-06-30 21:53:33,2013-06-30 22:01:38,450,W 49 St & 8 Ave,40.76227205,-73.98788205,463.0,9 Ave & W 16 St,40.74206539,-74.00443172,20075,Customer,,0
458,2013-06-30 21:53:52,2013-06-30 22:01:30,405,Washington St & Gansevoort St,40.739323,-74.008119,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,17655,Subscriber,1978.0,1
782,2013-06-30 21:53:55,2013-06-30 22:06:57,128,MacDougal St & Prince St,40.72710258,-74.00297088,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,17683,Customer,,0
546,2013-06-30 21:54:03,2013-06-30 22:03:09,255,NYCBS Depot - SSP,40.646768,-74.01651,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,17720,Subscriber,1990.0,1
1176,2013-06-30 21:50:25,2013-06-30 22:10:01,439,E 4 St & 2 Ave,40.7262807,-73.98978041,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,17951,Subscriber,1978.0,1
568,2013-06-30 21:53:52,2013-06-30 22:03:20,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,19162,Subscriber,1979.0,1
506,2013-06-30 21:50:52,2013-06-30 21:59:18,212,W 16 St & The High Line,40.74334935,-74.00681753,238.0,Bank St & Washington St,40.7361967,-74.00859207,15860,Subscriber,1981.0,1
344,2013-06-30 21:54:07,2013-06-30 21:59:51,523,W 38 St & 8 Ave,40.75466591,-73.99138152,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,18877,Subscriber,1987.0,2
1709,2013-06-30 21:54:13,2013-06-30 22:22:42,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,14656,Subscriber,1980.0,1
1058,2013-06-30 21:54:17,2013-06-30 22:11:55,72,W 52 St & 11 Ave,40.76727216,-73.99392888,195.0,Liberty St & Broadway,40.70905623,-74.01043382,19363,Subscriber,1968.0,2
333,2013-06-30 21:54:26,2013-06-30 21:59:59,394,E 9 St & Avenue C,40.72521311,-73.97768752,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,14800,Subscriber,1979.0,1
204,2013-06-30 21:54:23,2013-06-30 21:57:47,530,11 Ave & W 59 St,40.771522,-73.990541,530.0,11 Ave & W 59 St,40.771522,-73.990541,19245,Subscriber,1983.0,1
974,2013-06-30 21:54:37,2013-06-30 22:10:51,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16929,Customer,,0
514,2013-06-30 21:54:45,2013-06-30 22:03:19,335,Washington Pl & Broadway,40.72903917,-73.99404649,,,,,19969,Subscriber,1951.0,1
806,2013-06-30 21:54:50,2013-06-30 22:08:16,237,E 11 St & 2 Ave,40.73047309,-73.98672378,296.0,Division St & Bowery,40.71413089,-73.9970468,17888,Customer,,0
1953,2013-06-30 21:51:52,2013-06-30 22:24:25,505,6 Ave & W 33 St,40.74901271,-73.98848395,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,16468,Subscriber,1982.0,1
474,2013-06-30 21:55:08,2013-06-30 22:03:02,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,17511,Subscriber,1965.0,2
373,2013-06-30 21:55:15,2013-06-30 22:01:28,302,Avenue D & E 3 St,40.72082834,-73.97793172,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,20278,Customer,,0
849,2013-06-30 21:55:14,2013-06-30 22:09:23,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,297.0,E 15 St & 3 Ave,40.734232,-73.986923,19523,Customer,,0
718,2013-06-30 21:55:17,2013-06-30 22:07:15,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,20147,Customer,,0
1546,2013-06-30 21:55:35,2013-06-30 22:21:21,285,Broadway & E 14 St,40.73454567,-73.99074142,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,20125,Subscriber,1970.0,1
589,2013-06-30 21:55:13,2013-06-30 22:05:02,497,E 17 St & Broadway,40.73704984,-73.99009296,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,19445,Subscriber,1990.0,1
852,2013-06-30 21:55:31,2013-06-30 22:09:43,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,18544,Customer,,0
862,2013-06-30 21:55:37,2013-06-30 22:09:59,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,17808,Customer,,0
662,2013-06-30 21:55:40,2013-06-30 22:06:42,507,E 25 St & 2 Ave,40.73912601,-73.97973776,312.0,Allen St & Stanton St,40.722055,-73.989111,15220,Subscriber,1981.0,1
136,2013-06-30 21:55:22,2013-06-30 21:57:38,423,W 54 St & 9 Ave,40.76584941,-73.98690506,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,19340,Subscriber,1982.0,1
742,2013-06-30 21:55:40,2013-06-30 22:08:02,507,E 25 St & 2 Ave,40.73912601,-73.97973776,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,14929,Subscriber,1982.0,2
362,2013-06-30 21:55:59,2013-06-30 22:02:01,476,E 31 St & 3 Ave,40.74394314,-73.97966069,527.0,E 33 St & 2 Ave,40.744023,-73.976056,17555,Subscriber,1962.0,1
1203,2013-06-30 21:56:14,2013-06-30 22:16:17,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,18272,Customer,,0
1353,2013-06-30 21:56:18,2013-06-30 22:18:51,346,Bank St & Hudson St,40.73652889,-74.00618026,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,19951,Customer,,0
802,2013-06-30 21:54:30,2013-06-30 22:07:52,253,W 13 St & 5 Ave,40.73543934,-73.99453948,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,18526,Subscriber,1970.0,1
1247,2013-06-30 21:56:28,2013-06-30 22:17:15,509,9 Ave & W 22 St,40.7454973,-74.00197139,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,14981,Subscriber,1969.0,1
1335,2013-06-30 21:56:21,2013-06-30 22:18:36,346,Bank St & Hudson St,40.73652889,-74.00618026,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,18850,Customer,,0
685,2013-06-30 21:56:31,2013-06-30 22:07:56,128,MacDougal St & Prince St,40.72710258,-74.00297088,361.0,Allen St & Hester St,40.71605866,-73.99190759,15154,Subscriber,1987.0,2
602,2013-06-30 21:56:32,2013-06-30 22:06:34,483,E 12 St & 3 Ave,40.73223272,-73.98889957,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,17733,Subscriber,1985.0,1
200,2013-06-30 21:56:42,2013-06-30 22:00:02,335,Washington Pl & Broadway,40.72903917,-73.99404649,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,15749,Subscriber,1991.0,1
546,2013-06-30 21:55:02,2013-06-30 22:04:08,435,W 21 St & 6 Ave,40.74173969,-73.99415556,,,,,19010,Subscriber,1963.0,1
2160,2013-06-30 21:56:46,2013-06-30 22:32:46,360,William St & Pine St,40.70717936,-74.00887308,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,18821,Subscriber,1968.0,1
1858,2013-06-30 21:55:38,2013-06-30 22:26:36,406,Hicks St & Montague St,40.69512845,-73.99595065,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,14836,Subscriber,1985.0,1
694,2013-06-30 21:57:06,2013-06-30 22:08:40,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,18195,Subscriber,1959.0,1
84,2013-06-30 21:57:02,2013-06-30 21:58:26,446,W 24 St & 7 Ave,40.74487634,-73.99529885,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,14799,Subscriber,1975.0,1
2415,2013-06-30 21:56:58,2013-06-30 22:37:13,479,9 Ave & W 45 St,40.76019252,-73.9912551,,,,,17663,Subscriber,1976.0,2
309,2013-06-30 21:57:10,2013-06-30 22:02:19,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,17788,Subscriber,1952.0,1
1219,2013-06-30 21:57:10,2013-06-30 22:17:29,519,Pershing Square North,40.751873,-73.977706,332.0,Cherry St,40.71219906,-73.97948148,20593,Subscriber,1970.0,1
576,2013-06-30 21:57:10,2013-06-30 22:06:46,152,Warren St & Church St,40.71473993,-74.00910627,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,18482,Subscriber,1976.0,1
2342,2013-06-30 21:57:29,2013-06-30 22:36:31,116,W 17 St & 8 Ave,40.74177603,-74.00149746,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,18423,Subscriber,1963.0,1
839,2013-06-30 21:57:31,2013-06-30 22:11:30,483,E 12 St & 3 Ave,40.73223272,-73.98889957,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,19819,Customer,,0
235,2013-06-30 21:54:09,2013-06-30 21:58:04,441,E 52 St & 2 Ave,40.756014,-73.967416,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,20619,Subscriber,1984.0,1
1346,2013-06-30 21:52:45,2013-06-30 22:15:11,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,19392,Subscriber,1985.0,1
986,2013-06-30 21:57:39,2013-06-30 22:14:05,146,Hudson St & Reade St,40.71625008,-74.0091059,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,15319,Customer,,0
602,2013-06-30 21:57:33,2013-06-30 22:07:35,379,W 31 St & 7 Ave,40.749156,-73.9916,,,,,19852,Subscriber,1987.0,1
1282,2013-06-30 21:57:54,2013-06-30 22:19:16,319,Fulton St & Broadway,40.711066,-74.009447,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,18115,Subscriber,1968.0,1
611,2013-06-30 21:58:02,2013-06-30 22:08:13,164,E 47 St & 2 Ave,40.75323098,-73.97032517,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,19648,Subscriber,1988.0,1
620,2013-06-30 21:58:04,2013-06-30 22:08:24,164,E 47 St & 2 Ave,40.75323098,-73.97032517,,,,,16979,Subscriber,1989.0,1
1474,2013-06-30 21:57:58,2013-06-30 22:22:32,319,Fulton St & Broadway,40.711066,-74.009447,2022.0,E 60 St & York Ave,40.759107,-73.959223,18845,Customer,,0
436,2013-06-30 21:57:53,2013-06-30 22:05:09,254,W 11 St & 6 Ave,40.73532427,-73.99800419,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,17566,Subscriber,1971.0,1
1324,2013-06-30 21:58:10,2013-06-30 22:20:14,368,Carmine St & 6 Ave,40.73038599,-74.00214988,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,18937,Customer,,0
1349,2013-06-30 21:58:15,2013-06-30 22:20:44,444,Broadway & W 24 St,40.7423543,-73.98915076,346.0,Bank St & Hudson St,40.73652889,-74.00618026,16385,Subscriber,1982.0,2
1744,2013-06-30 21:58:15,2013-06-30 22:27:19,462,W 22 St & 10 Ave,40.74691959,-74.00451887,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,19147,Subscriber,1988.0,2
1981,2013-06-30 21:58:08,2013-06-30 22:31:09,462,W 22 St & 10 Ave,40.74691959,-74.00451887,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,16576,Subscriber,1989.0,1
431,2013-06-30 21:58:17,2013-06-30 22:05:28,2012,E 27 St & 1 Ave,40.739445,-73.976806,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,18839,Subscriber,1977.0,1
1329,2013-06-30 21:58:23,2013-06-30 22:20:32,444,Broadway & W 24 St,40.7423543,-73.98915076,363.0,West Thames St,40.70834698,-74.01713445,19493,Subscriber,1981.0,1
461,2013-06-30 21:58:19,2013-06-30 22:06:00,468,Broadway & W 56 St,40.7652654,-73.98192338,530.0,11 Ave & W 59 St,40.771522,-73.990541,17195,Subscriber,1983.0,2
808,2013-06-30 21:56:23,2013-06-30 22:09:51,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,16830,Subscriber,1986.0,2
1455,2013-06-30 21:58:22,2013-06-30 22:22:37,319,Fulton St & Broadway,40.711066,-74.009447,2022.0,E 60 St & York Ave,40.759107,-73.959223,19454,Customer,,0
258,2013-06-30 21:58:23,2013-06-30 22:02:41,504,1 Ave & E 16 St,40.73221853,-73.98165557,490.0,8 Ave & W 33 St,40.751551,-73.993934,16394,Subscriber,1964.0,1
1305,2013-06-30 21:55:46,2013-06-30 22:17:31,530,11 Ave & W 59 St,40.771522,-73.990541,225.0,W 14 St & The High Line,40.74195138,-74.00803013,20564,Subscriber,1982.0,2
1076,2013-06-30 21:58:30,2013-06-30 22:16:26,304,Broadway & Battery Pl,40.70463334,-74.01361706,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,14821,Customer,,0
369,2013-06-30 21:55:45,2013-06-30 22:01:54,348,W Broadway & Spring St,40.72490985,-74.00154702,320.0,Leonard St & Church St,40.717571,-74.005549,17526,Subscriber,1981.0,1
1027,2013-06-30 21:58:29,2013-06-30 22:15:36,408,Market St & Cherry St,40.71076228,-73.99400398,340.0,Madison St & Clinton St,40.71269042,-73.98776323,20141,Subscriber,1990.0,1
798,2013-06-30 21:58:30,2013-06-30 22:11:48,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,497.0,E 17 St & Broadway,40.73704984,-73.99009296,19880,Subscriber,1965.0,2
1131,2013-06-30 21:58:36,2013-06-30 22:17:27,530,11 Ave & W 59 St,40.771522,-73.990541,225.0,W 14 St & The High Line,40.74195138,-74.00803013,19245,Subscriber,1983.0,1
541,2013-06-30 21:58:40,2013-06-30 22:07:41,446,W 24 St & 7 Ave,40.74487634,-73.99529885,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,20007,Subscriber,1975.0,1
2879,2013-06-30 21:58:18,2013-06-30 22:46:17,464,E 56 St & 3 Ave,40.75934501,-73.96759673,251.0,Mott St & Prince St,40.72317958,-73.99480012,19904,Customer,,0
1058,2013-06-30 21:58:43,2013-06-30 22:16:21,304,Broadway & Battery Pl,40.70463334,-74.01361706,250.0,Lafayette St & Jersey St N,40.72456089,-73.99565293,17102,Customer,,0
833,2013-06-30 21:58:44,2013-06-30 22:12:37,408,Market St & Cherry St,40.71076228,-73.99400398,147.0,Greenwich St & Warren St,40.71542197,-74.01121978,16750,Subscriber,1982.0,1
1295,2013-06-30 21:58:48,2013-06-30 22:20:23,368,Carmine St & 6 Ave,40.73038599,-74.00214988,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,15068,Customer,,0
271,2013-06-30 21:58:35,2013-06-30 22:03:06,494,W 26 St & 8 Ave,40.74734825,-73.99723551,490.0,8 Ave & W 33 St,40.751551,-73.993934,16613,Customer,,0
928,2013-06-30 21:58:56,2013-06-30 22:14:24,523,W 38 St & 8 Ave,40.75466591,-73.99138152,441.0,E 52 St & 2 Ave,40.756014,-73.967416,16228,Subscriber,1985.0,1
1066,2013-06-30 21:58:53,2013-06-30 22:16:39,505,6 Ave & W 33 St,40.74901271,-73.98848395,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,15306,Subscriber,1979.0,1
1779,2013-06-30 21:59:07,2013-06-30 22:28:46,489,10 Ave & W 28 St,40.75066386,-74.00176802,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,17213,Subscriber,1961.0,1
325,2013-06-30 21:59:12,2013-06-30 22:04:37,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,18846,Subscriber,1974.0,1
1141,2013-06-30 21:59:21,2013-06-30 22:18:22,251,Mott St & Prince St,40.72317958,-73.99480012,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,18416,Subscriber,1979.0,1
105,2013-06-30 21:59:22,2013-06-30 22:01:07,347,Greenwich St & W Houston St,40.728846,-74.008591,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,16117,Customer,,0
1045,2013-06-30 21:59:24,2013-06-30 22:16:49,499,Broadway & W 60 St,40.76915505,-73.98191841,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,20227,Subscriber,1982.0,1
497,2013-06-30 21:59:21,2013-06-30 22:07:38,489,10 Ave & W 28 St,40.75066386,-74.00176802,444.0,Broadway & W 24 St,40.7423543,-73.98915076,19258,Subscriber,1988.0,1
608,2013-06-30 21:59:26,2013-06-30 22:09:34,529,W 42 St & 8 Ave,40.7575699,-73.99098507,519.0,Pershing Square North,40.751873,-73.977706,17827,Customer,,0
982,2013-06-30 21:59:28,2013-06-30 22:15:50,350,Clinton St & Grand St,40.71559509,-73.9870295,382.0,University Pl & E 14 St,40.73492695,-73.99200509,19625,Subscriber,1983.0,1
599,2013-06-30 21:59:38,2013-06-30 22:09:37,529,W 42 St & 8 Ave,40.7575699,-73.99098507,519.0,Pershing Square North,40.751873,-73.977706,18861,Customer,,0
772,2013-06-30 21:59:36,2013-06-30 22:12:28,509,9 Ave & W 22 St,40.7454973,-74.00197139,225.0,W 14 St & The High Line,40.74195138,-74.00803013,15988,Customer,,0
1677,2013-06-30 21:59:42,2013-06-30 22:27:39,315,South St & Gouverneur Ln,40.70355377,-74.00670227,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,17807,Subscriber,1979.0,2
662,2013-06-30 21:59:38,2013-06-30 22:10:40,147,Greenwich St & Warren St,40.71542197,-74.01121978,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,15853,Subscriber,1958.0,2
764,2013-06-30 21:55:53,2013-06-30 22:08:37,128,MacDougal St & Prince St,40.72710258,-74.00297088,361.0,Allen St & Hester St,40.71605866,-73.99190759,18610,Subscriber,1987.0,1
1156,2013-06-30 21:59:43,2013-06-30 22:18:59,310,State St & Smith St,40.68926942,-73.98912867,384.0,Fulton St & Washington Ave,40.683048,-73.964915,16664,Subscriber,1982.0,1
2057,2013-06-30 21:59:14,2013-06-30 22:33:31,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,15311,Customer,,0
759,2013-06-30 21:59:39,2013-06-30 22:12:18,509,9 Ave & W 22 St,40.7454973,-74.00197139,225.0,W 14 St & The High Line,40.74195138,-74.00803013,16112,Customer,,0
1149,2013-06-30 21:59:34,2013-06-30 22:18:43,496,E 16 St & 5 Ave,40.73726186,-73.99238967,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,17452,Subscriber,1986.0,2
598,2013-06-30 21:58:56,2013-06-30 22:08:54,491,E 24 St & Park Ave S,40.74096374,-73.98602213,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,14644,Subscriber,1978.0,1
985,2013-06-30 21:59:55,2013-06-30 22:16:20,128,MacDougal St & Prince St,40.72710258,-74.00297088,316.0,Fulton St & William St,40.70955958,-74.00653609,18632,Customer,,0
1009,2013-06-30 21:59:59,2013-06-30 22:16:48,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,15504,Customer,,0
596,2013-06-30 21:59:59,2013-06-30 22:09:55,479,9 Ave & W 45 St,40.76019252,-73.9912551,519.0,Pershing Square North,40.751873,-73.977706,16408,Customer,,0
1209,2013-06-30 22:00:04,2013-06-30 22:20:13,497,E 17 St & Broadway,40.73704984,-73.99009296,488.0,W 39 St & 9 Ave,40.75645824,-73.99372222,15885,Customer,,0
1768,2013-06-30 22:00:12,2013-06-30 22:29:40,387,Centre St & Chambers St,40.71273266,-74.0046073,322.0,Clinton St & Tillary St,40.696192,-73.991218,17755,Customer,,0
1200,2013-06-30 22:00:14,2013-06-30 22:20:14,497,E 17 St & Broadway,40.73704984,-73.99009296,488.0,W 39 St & 9 Ave,40.75645824,-73.99372222,20306,Customer,,0
274,2013-06-30 21:59:59,2013-06-30 22:04:33,476,E 31 St & 3 Ave,40.74394314,-73.97966069,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,18495,Subscriber,1983.0,1
963,2013-06-30 22:00:05,2013-06-30 22:16:08,128,MacDougal St & Prince St,40.72710258,-74.00297088,316.0,Fulton St & William St,40.70955958,-74.00653609,18373,Customer,,0
1631,2013-06-30 22:00:16,2013-06-30 22:27:27,415,Pearl St & Hanover Square,40.7047177,-74.00926027,,,,,19441,Subscriber,1985.0,1
741,2013-06-30 22:00:30,2013-06-30 22:12:51,368,Carmine St & 6 Ave,40.73038599,-74.00214988,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,14556,Subscriber,1973.0,2
249,2013-06-30 22:00:35,2013-06-30 22:04:44,335,Washington Pl & Broadway,40.72903917,-73.99404649,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,14798,Subscriber,1945.0,1
561,2013-06-30 22:00:16,2013-06-30 22:09:37,401,Allen St & Rivington St,40.72019576,-73.98997825,291.0,Madison St & Montgomery St,40.713126,-73.984844,17303,Subscriber,1972.0,1
1747,2013-06-30 22:00:35,2013-06-30 22:29:42,387,Centre St & Chambers St,40.71273266,-74.0046073,232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,17927,Customer,,0
235,2013-06-30 22:00:36,2013-06-30 22:04:31,391,Clark St & Henry St,40.69760127,-73.99344559,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,14782,Subscriber,1973.0,2
1740,2013-06-30 22:00:37,2013-06-30 22:29:37,387,Centre St & Chambers St,40.71273266,-74.0046073,232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,14796,Customer,,0
1027,2013-06-30 22:00:38,2013-06-30 22:17:45,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,17051,Customer,,0
350,2013-06-30 22:00:47,2013-06-30 22:06:37,295,Pike St & E Broadway,40.71406667,-73.99293911,406.0,Hicks St & Montague St,40.69512845,-73.99595065,18337,Subscriber,1984.0,1
938,2013-06-30 22:00:38,2013-06-30 22:16:16,225,W 14 St & The High Line,40.74195138,-74.00803013,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,18510,Subscriber,1967.0,1
683,2013-06-30 22:01:02,2013-06-30 22:12:25,368,Carmine St & 6 Ave,40.73038599,-74.00214988,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,20301,Subscriber,1954.0,2
456,2013-06-30 22:01:03,2013-06-30 22:08:39,268,Howard St & Centre St,40.71910537,-73.99973337,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,19301,Customer,,0
1512,2013-06-30 22:01:08,2013-06-30 22:26:20,368,Carmine St & 6 Ave,40.73038599,-74.00214988,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,14692,Subscriber,1987.0,1
642,2013-06-30 22:01:04,2013-06-30 22:11:46,346,Bank St & Hudson St,40.73652889,-74.00618026,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,18451,Subscriber,1973.0,1
689,2013-06-30 21:49:45,2013-06-30 22:01:14,546,E 30 St & Park Ave S,40.74444921,-73.98303529,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,19489,Subscriber,1988.0,1
4107,2013-06-30 22:01:10,2013-06-30 23:09:37,225,W 14 St & The High Line,40.74195138,-74.00803013,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,16547,Customer,,0
1187,2013-06-30 22:01:19,2013-06-30 22:21:06,408,Market St & Cherry St,40.71076228,-73.99400398,296.0,Division St & Bowery,40.71413089,-73.9970468,19780,Customer,,0
203,2013-06-30 21:58:08,2013-06-30 22:01:31,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,16730,Subscriber,1982.0,2
696,2013-06-30 22:01:05,2013-06-30 22:12:41,505,6 Ave & W 33 St,40.74901271,-73.98848395,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15949,Subscriber,1989.0,2
952,2013-06-30 22:01:32,2013-06-30 22:17:24,518,E 39 St & 2 Ave,40.74780373,-73.9734419,406.0,Hicks St & Montague St,40.69512845,-73.99595065,17512,Customer,,0
